idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held,ctx_label,ctx_sub_label,ctx_tts_dir,ctx_tdp_dir,htf_trend,impulse_atr,range_width_atr,dev_count,pos_in_range,atr,range_hi,range_lo,dev_up,dev_dn
7513,2025-04-28 11:30:00,OK,SHORT,95356.8,95480.2,94986.60000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,95356.8,7514,1,TDP,TDP_TOP,,SHORT,UP,6.139688369824145,10.968119601710287,6.0,0.9548018460186087,248.92142857142713,95457.7,92750.0,False,False
7518,2025-04-28 12:45:00,OK,SHORT,95296.2,95564.8,94490.39999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,94759.0,7521,3,TDP,TDP_TOP,,SHORT,UP,5.0792324051634266,9.745091250803704,6.0,0.9045758135569115,288.8428571428573,95480.2,92750.0,False,False
7855,2025-05-02 01:00:00,OK,SHORT,96956.9,97138.5,96412.09999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96956.9,7857,2,TDP,TDP_TOP,,SHORT,UP,9.092128801431187,11.775939177102071,7.0,0.8381375564923433,223.59999999999854,97383.1,94750.0,False,False
7863,2025-05-02 03:00:00,OK,SHORT,97134.6,97155.0,97073.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97134.6,7864,1,TDP,TDP_TOP,,SHORT,UP,9.411437138573755,10.7864639109019,7.0,0.9013144831420518,233.44999999999604,97383.1,94750.0,False,False
7865,2025-05-02 03:30:00,OK,SHORT,97148.0,97174.6,97068.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97148.0,7866,1,TDP,TDP_TOP,,SHORT,UP,9.475631092227038,11.013934016496043,7.0,0.9066359556808684,228.6285714285685,97383.1,94865.0,False,False
7866,2025-05-02 03:45:00,OK,SHORT,97062.0,97199.9,96648.30000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97199.9,7867,1,TDP,TDP_TOP,,SHORT,UP,9.65846551210318,11.673697804563282,7.0,0.872483221476508,215.70714285713933,97383.1,94865.0,False,False
7867,2025-05-02 04:00:00,OK,SHORT,97074.0,97276.6,96466.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,96668.8,7874,7,TDP,TDP_TOP,,SHORT,UP,10.006690561529393,11.484348864994226,7.0,0.8713744746369252,209.24999999999687,97383.1,94865.0,False,False
8084,2025-05-04 10:15:00,OK,LONG,95395.9,95233.0,95884.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95395.9,8096,12,TDP,TDP_BOT,,LONG,UP,5.622144656033381,7.558874210224145,4.0,0.1333060556464764,161.6642857142828,96455.0,95357.1,False,True
8098,2025-05-04 13:45:00,OK,LONG,95333.6,95187.5,95771.90000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95333.6,8099,1,TDP,TDP_BOT,,LONG,UP,5.979620293896892,9.169151560656605,4.0,0.11963642319030968,133.18571428571158,96408.7,95200.7,False,False
8113,2025-05-04 17:30:00,OK,LONG,95327.2,95152.6,95850.99999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,95676.39999999998,8124,11,TDP,TDP_BOT,,LONG,UP,6.7442300615110655,8.495978129435905,4.0,0.15126050420167464,135.86428571428405,96408.7,95187.5,False,False
8135,2025-05-04 23:00:00,OK,LONG,94730.8,94500.0,95423.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,94500.0,8136,1,TDP,TDP_BOT,,LONG,UP,4.813719609019329,7.947775150852172,5.0,0.14346096469418354,202.4214285714292,96108.8,94666.0,False,True
8199,2025-05-05 15:00:00,OK,LONG,93672.2,93559.0,94011.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93672.2,8200,1,TDP,TDP_BOT,,LONG,UP,5.197471873506811,6.8288084792146435,7.0,0.09439843262979772,328.87142857142834,95706.0,93460.2,False,False
8202,2025-05-05 15:45:00,OK,LONG,93723.1,93543.9,94260.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93723.1,8203,1,TDP,TDP_BOT,,LONG,UP,5.428012048192745,6.76445783132531,7.0,0.11706296197346532,332.0,95706.0,93460.2,False,False
8330,2025-05-06 23:45:00,OK,SHORT,96799.0,96880.6,96554.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,96799.0,8331,1,TDP,TDP_TOP,,SHORT,UP,6.868087735557594,10.227453403357003,4.0,0.9769952919286161,346.82142857142964,96863.0,93333.5,False,False
8335,2025-05-07 01:00:00,OK,SHORT,97442.0,97700.0,96668.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,96926.0,8339,4,TDP,TDP_TOP,,SHORT,UP,7.353244837758123,10.733775811209446,6.0,0.9409137753349365,406.7999999999998,97492.0,93333.5,True,False
8439,2025-05-08 03:00:00,OK,SHORT,98731.9,98838.5,98412.09999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98838.5,8441,2,TDP,TDP_TOP,,SHORT,UP,6.019308486753433,8.899089684451097,4.0,0.9657707992165155,349.9571428571456,98820.0,95724.2,False,False
8443,2025-05-08 04:00:00,OK,SHORT,99169.8,99361.1,98595.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99361.1,8444,1,TDP,TDP_TOP,,SHORT,UP,5.962666376132622,9.245628370648811,5.0,0.9474002584618763,393.36428571428615,99187.9,95724.2,False,False
8444,2025-05-08 04:15:00,OK,SHORT,99339.9,99393.1,99180.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99339.9,8445,1,TDP,TDP_TOP,,SHORT,UP,7.180331280173115,10.68848843016482,5.0,0.9854997410668016,343.25714285714326,99361.1,95724.2,False,False
8496,2025-05-08 17:15:00,OK,SHORT,101475.3,101687.9,100837.50000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,101475.3,8497,1,TDP,TDP_TOP,,SHORT,UP,8.368560865397832,9.308667670820226,9.0,0.9562173071378575,521.6428571428551,101500.0,96720.4,False,False
8886,2025-05-12 18:45:00,OK,LONG,101578.0,100688.0,104248.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,101578.0,8920,34,TDP,TDP_BOT,,LONG,UP,4.694808881523405,11.072350350626829,6.0,0.1726780621252981,465.49285714285776,105842.1,101008.4,False,True
8957,2025-05-13 12:30:00,OK,SHORT,103698.8,103933.3,102995.3,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,103698.8,8959,2,TDP,TDP_TOP,,SHORT,UP,3.2475236443001823,12.71313447870614,5.0,0.9277416571657474,255.27142857142877,103788.0,100688.0,True,False
8986,2025-05-13 19:45:00,OK,SHORT,104751.3,104949.9,104155.50000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,104751.3,8987,1,TDP,TDP_TOP,,SHORT,UP,6.320882584712381,11.25263987391645,5.0,0.9443681895851448,317.25,104864.0,101380.0,False,False
9129,2025-05-15 07:30:00,OK,LONG,101842.7,101716.7,102220.7,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,101716.7,9130,1,TDP,TDP_BOT,,LONG,UP,9.246455016938047,10.949605779896368,4.0,0.048296216796350794,238.26428571428445,104325.6,101825.0,False,False
9130,2025-05-15 07:45:00,OK,LONG,101729.2,101666.7,101916.7,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,101729.2,9131,1,TDP,TDP_BOT,,LONG,UP,9.15958564780067,11.176880348296137,4.0,0.02350596111173786,237.89285714285612,104325.6,101716.7,False,False
9138,2025-05-15 09:45:00,OK,LONG,101769.0,101450.0,102726.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,101769.0,9143,5,TDP,TDP_BOT,,LONG,UP,7.612898276479358,8.771032578121057,4.0,0.13020408163265307,279.3285714285698,103900.0,101569.6,False,False
9169,2025-05-15 17:30:00,OK,SHORT,104017.4,104203.9,103457.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,103644.4,9172,3,TDP,TDP_TOP,,SHORT,UP,1.2731974177206231,7.070062797938355,4.0,0.9350377930265769,406.0642857142874,104097.5,101333.0,False,False
9196,2025-05-16 00:15:00,OK,SHORT,103689.7,103933.8,102957.39999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,103933.8,9197,1,TDP,TDP_TOP,,SHORT,UP,2.836788966014578,9.058099702515086,4.0,0.8208924030791744,316.94285714285695,104203.9,101333.0,False,False
9197,2025-05-16 00:30:00,OK,SHORT,103905.6,103990.9,103649.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,103905.6,9198,1,TDP,TDP_TOP,,SHORT,UP,3.445098968560284,9.071388268219456,4.0,0.8960953011250866,316.47857142857123,104203.9,101333.0,False,False
9443,2025-05-18 14:00:00,OK,SHORT,104532.6,104837.1,103619.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,104837.1,9444,1,TDP,TDP_TOP,,SHORT,UP,7.918277056638332,11.594891272590509,5.0,0.8465453812427559,171.135714285717,104790.0,102852.8,False,False
9444,2025-05-18 14:15:00,OK,SHORT,104787.9,104918.8,104395.19999999995,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,104918.8,9445,1,TDP,TDP_TOP,,SHORT,UP,8.329404060248688,10.523175434766657,5.0,0.9366408518877015,196.32857142857392,104837.1,102852.8,False,False
9446,2025-05-18 14:45:00,OK,SHORT,105247.6,105540.0,104370.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,105247.6,9447,1,TDP,TDP_TOP,,SHORT,UP,9.42775041050899,11.031198686371013,7.0,0.8911878535278377,243.60000000000167,105249.2,102852.8,True,False
9450,2025-05-18 15:45:00,OK,SHORT,105484.4,105687.0,104876.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,105484.4,9452,2,TDP,TDP_TOP,,SHORT,UP,7.693197593706566,9.180657103192896,7.0,0.9285159833462684,308.71428571428777,105540.0,102852.8,False,False
9483,2025-05-19 00:00:00,OK,SHORT,106526.1,107134.3,104701.5,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,105309.7,9486,3,TDP,TDP_TOP,,SHORT,UP,6.3166685040238315,7.536131628265904,10.0,0.8443027929242515,518.3428571428574,106650.0,103228.0,True,False
9502,2025-05-19 04:45:00,OK,LONG,102964.0,102750.0,103606.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,102750.0,9503,1,TDP,TDP_BOT,,LONG,UP,2.0432053950276856,9.9027475275479,8.0,0.04881052847660969,442.73571428571347,107134.3,102870.5,False,False
9503,2025-05-19 05:00:00,OK,LONG,102932.8,102577.7,103998.10000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,102577.7,9505,2,TDP,TDP_BOT,,LONG,UP,2.304557519259388,10.324399559785105,8.0,0.07793091340034354,441.3428571428563,107134.3,102750.0,False,False
9505,2025-05-19 05:30:00,OK,LONG,102981.0,102422.1,104657.69999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,102422.1,9509,4,TDP,TDP_BOT,,LONG,UP,1.8342168057268393,10.564963246480804,8.0,0.11860702007554741,446.02142857142775,107134.3,102577.7,False,False
9735,2025-05-21 15:00:00,OK,SHORT,108810.0,109472.8,106821.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,109472.8,9741,6,TDP,TDP_TOP,,SHORT,UP,5.9520274450256245,7.404701647826374,5.0,0.823807751608272,508.0285714285689,109087.7,105157.1,True,False
9742,2025-05-21 16:45:00,OK,SHORT,109113.9,109833.0,106956.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,107675.69999999998,9744,2,TDP,TDP_TOP,,SHORT,UP,3.252023778754193,5.710002584647213,4.0,0.8177186311787058,690.8928571428551,109682.9,105888.0,False,False
9959,2025-05-23 23:00:00,OK,LONG,107627.0,107468.0,108104.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107468.0,9960,1,TDP,TDP_BOT,,LONG,UP,10.174465626805292,11.77556325823222,4.0,0.08914072656805613,346.2000000000002,111340.3,107263.6,False,False
9962,2025-05-23 23:45:00,OK,LONG,107275.9,106755.0,108838.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107275.9,9971,9,TDP,TDP_BOT,,LONG,UP,9.248827769613001,11.23140177759115,5.0,0.11360216343532459,408.25714285714326,111340.3,106887.6,False,False
10151,2025-05-25 23:00:00,OK,SHORT,108882.7,109300.0,107630.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,109300.0,10158,7,TDP,TDP_TOP,,SHORT,UP,1.8731229560125235,6.619933907504779,4.0,0.8488919466975658,417.16428571428486,109189.7,106538.4,False,False
10159,2025-05-26 01:00:00,OK,SHORT,109376.0,109794.0,108122.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,109794.0,10162,3,TDP,TDP_TOP,,SHORT,UP,2.516040419896021,6.387913273815395,5.0,0.8716058483843226,509.64999999999833,109599.0,106538.4,False,False
10162,2025-05-26 01:45:00,OK,SHORT,109507.3,109838.0,108515.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,109507.3,10168,6,TDP,TDP_TOP,,SHORT,UP,3.3504711797809232,7.6911191768506235,5.0,0.8997757303915637,429.0142857142845,109794.0,106538.4,False,False
10217,2025-05-26 15:30:00,OK,SHORT,109922.0,110379.0,108551.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,110379.0,10219,2,TDP,TDP_TOP,,SHORT,UP,8.65815817166299,12.362051752516201,5.0,0.8603514132925898,264.7214285714269,110209.3,107106.5,True,False
10219,2025-05-26 16:00:00,OK,SHORT,110050.2,110452.2,108844.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,110050.2,10220,1,TDP,TDP_TOP,,SHORT,UP,8.181184347223844,10.813759667551684,5.0,0.8798457721851928,309.3928571428561,110379.0,107106.5,False,False
10404,2025-05-28 14:15:00,OK,LONG,107916.6,107572.9,108947.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107572.9,10405,1,TDP,TDP_BOT,,LONG,UP,8.245839170635998,10.159316335107908,4.0,0.13270782655701396,254.92857142857142,110254.4,107800.0,False,True
10405,2025-05-28 14:30:00,OK,LONG,107576.7,107541.5,107682.3,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107576.7,10406,1,TDP,TDP_BOT,,LONG,UP,8.435077645830614,9.037609291400214,4.0,0.014231422333628677,273.67857142857144,110162.8,107572.9,False,False
10408,2025-05-28 15:15:00,OK,LONG,107271.2,107096.8,107794.39999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107271.2,10409,1,TDP,TDP_BOT,,LONG,UP,6.971286214376235,8.773790348559984,5.0,0.05976491552722481,332.5928571428573,110014.9,107107.0,False,False
10427,2025-05-28 20:00:00,OK,LONG,106979.8,106718.0,107765.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,107503.4,10434,7,TDP,TDP_BOT,,LONG,UP,5.317041800643023,8.03794212218645,5.0,0.10472837827026266,311.0000000000021,109217.8,106841.5,False,False
10520,2025-05-29 19:15:00,OK,LONG,105910.6,105600.0,106842.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,105910.6,10534,14,TDP,TDP_BOT,,LONG,UP,4.588416029286783,7.4360985814212075,4.0,0.09556923076923256,437.057142857142,108850.0,105619.8,False,False
10577,2025-05-30 09:30:00,OK,LONG,105012.7,104555.1,106385.49999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,105012.7,10578,1,TDP,TDP_BOT,,LONG,DOWN,7.107142857142843,9.381802721088368,5.0,0.14882624852714346,352.8000000000019,108286.0,104520.1,False,False
10824,2025-06-01 23:15:00,OK,SHORT,105668.9,105843.6,105144.79999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,105668.9,10827,3,TDP,TDP_TOP,,SHORT,DOWN,6.986175702363451,9.573995030897636,5.0,0.9186268573291672,224.24285714285776,105776.9,103696.7,False,False
10874,2025-06-02 11:45:00,OK,LONG,104004.4,103868.0,104413.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,103868.0,10875,1,TDP,TDP_BOT,,LONG,DOWN,2.333911750123938,7.031234506693083,4.0,0.06732477788746011,288.1428571428582,105894.0,103927.0,False,False
10924,2025-06-03 00:15:00,OK,SHORT,106021.7,106360.0,105006.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,106360.0,10930,6,TDP,TDP_TOP,,SHORT,DOWN,4.037648479967796,9.70163076303608,4.0,0.8771426496223118,283.8285714285708,106139.6,103606.4,True,False
10931,2025-06-03 02:00:00,OK,SHORT,106199.7,106478.8,105362.39999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,105641.5,10934,3,TDP,TDP_TOP,,SHORT,DOWN,5.707742197000365,11.643291447101769,4.0,0.9028338671494204,246.70000000000022,106459.5,103606.4,False,False
11183,2025-06-05 17:00:00,OK,LONG,103366.4,103100.0,104165.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,103100.0,11187,4,TDP,TDP_BOT,,LONG,DOWN,2.836754176610997,5.777714797136032,4.0,0.09628799653016029,478.85714285714283,105866.7,103233.0,False,False
11195,2025-06-05 20:00:00,OK,LONG,101570.4,101305.0,102366.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,101305.0,11196,1,TDP,TDP_BOT,,LONG,DOWN,6.127469886252482,8.924261479556169,6.0,0.058180064449655684,511.1571428571437,105866.7,101490.8,False,False
11196,2025-06-05 20:15:00,OK,LONG,101391.6,100900.0,102866.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,100900.0,11197,1,TDP,TDP_BOT,,LONG,DOWN,6.482435792368687,9.65841123442554,7.0,0.09897920148187048,514.2357142857155,105866.7,101305.0,False,True
11270,2025-06-06 14:45:00,OK,SHORT,104720.1,104868.4,104275.20000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,104868.4,11271,1,TDP,TDP_TOP,,SHORT,DOWN,5.092438716094408,13.107938415632237,6.0,0.9671786473087844,344.7071428571445,104743.6,100350.0,False,False
11272,2025-06-06 15:15:00,OK,SHORT,104771.2,105320.4,103123.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,104771.2,11320,48,TDP,TDP_TOP,,SHORT,DOWN,6.505848629978422,12.389054070895682,6.0,0.8895058747786903,401.192857142858,105143.5,100350.0,False,False
11467,2025-06-08 16:00:00,OK,SHORT,106095.9,106200.0,105783.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,106095.9,11468,1,TDP,TDP_TOP,,SHORT,DOWN,1.3460315241323364,6.239890958655133,5.0,0.9183721477299415,204.37857142857268,106097.0,104924.7,True,False
11538,2025-06-09 09:45:00,OK,SHORT,106584.9,106880.1,105699.29999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,106880.1,11539,1,TDP,TDP_TOP,,SHORT,UP,5.473407096527966,8.693246852346336,5.0,0.8186175115207301,187.2142857142878,106618.0,105252.6,True,False
11540,2025-06-09 10:15:00,OK,SHORT,107067.9,107446.4,105932.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,107446.4,11544,4,TDP,TDP_TOP,,SHORT,UP,5.489723999887177,8.658678920808452,7.0,0.8274683198103738,253.36428571428718,107271.1,105252.6,True,False
11544,2025-06-09 11:15:00,OK,SHORT,107406.0,107583.1,106874.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,107583.1,11545,1,TDP,TDP_TOP,,SHORT,UP,4.844552492447113,7.700859138972752,7.0,0.9240077236644472,302.6285714285737,107446.4,105252.6,False,False
11547,2025-06-09 12:00:00,OK,SHORT,107530.3,107779.4,106783.00000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,107779.4,11549,2,TDP,TDP_TOP,,SHORT,UP,4.288557638918557,7.55460641523933,7.0,0.9014168117777456,334.47142857143,107775.9,105252.6,False,False
11550,2025-06-09 12:45:00,OK,SHORT,107704.1,107950.0,106966.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,107212.30000000002,11553,3,TDP,TDP_TOP,,SHORT,UP,4.671132946255769,8.03156170909629,6.0,0.9088381404315287,335.85000000000065,107888.4,105252.6,False,False
11558,2025-06-09 14:45:00,OK,SHORT,107581.9,108033.4,106227.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108033.4,11566,8,TDP,TDP_TOP,,SHORT,UP,3.708363794432012,7.692240817213609,6.0,0.8376366513233595,361.50714285714326,107950.0,105252.6,False,False
11566,2025-06-09 16:45:00,OK,SHORT,107657.6,108180.0,106090.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108180.0,11567,1,TDP,TDP_TOP,,SHORT,UP,4.017194918516642,7.51289618888748,6.0,0.8215481314477027,389.64999999999833,108033.4,105252.6,False,False
11568,2025-06-09 17:15:00,OK,SHORT,108285.9,108342.2,108117.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108285.9,11569,1,TDP,TDP_TOP,,SHORT,UP,5.51212823483973,8.353495558130575,6.0,0.9817775763852916,369.8571428571408,108288.1,105252.6,False,False
11570,2025-06-09 17:45:00,OK,SHORT,108297.0,108401.6,107983.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108401.6,11571,1,TDP,TDP_TOP,,SHORT,UP,5.926118060494545,9.221854997280722,5.0,0.9667831057478546,341.4714285714269,108342.2,105252.6,False,False
11572,2025-06-09 18:15:00,OK,SHORT,108393.4,108536.4,107964.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108393.4,11573,1,TDP,TDP_TOP,,SHORT,UP,7.904312449145645,10.687713588283154,5.0,0.9564528899445762,307.249999999999,108478.0,105252.6,False,False
11575,2025-06-09 19:00:00,OK,SHORT,108450.5,108581.3,108058.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,108581.3,11576,1,TDP,TDP_TOP,,SHORT,UP,10.324536339550159,12.104992467141175,5.0,0.9607053804788647,274.98571428571347,108536.4,105252.6,False,False
11841,2025-06-12 13:30:00,OK,LONG,107082.2,106554.3,108665.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,107082.2,11848,7,TDP,TDP_BOT,,LONG,UP,8.153410164368,10.14849801624783,9.0,0.19655223769453928,264.65000000000146,109671.3,106700.0,False,True
11870,2025-06-12 20:45:00,OK,LONG,105902.0,105699.0,106511.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,105902.0,11871,1,TDP,TDP_BOT,,LONG,UP,5.856295040271304,6.447223399745664,8.0,0.0667368005786047,471.7999999999998,108740.8,105800.0,False,False
11876,2025-06-12 22:15:00,OK,LONG,105828.9,105672.0,106299.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,105672.0,11878,2,TDP,TDP_BOT,,LONG,UP,5.389724577775885,5.799377849746453,8.0,0.053801049274763924,502.86428571428615,108611.5,105699.0,False,False
11878,2025-06-12 22:45:00,OK,LONG,105830.1,105644.3,106387.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,105830.1,11879,1,TDP,TDP_BOT,,LONG,UP,5.070002169040549,5.578743402501621,8.0,0.0674238850382854,493.9642857142857,108572.9,105672.0,False,False
11885,2025-06-13 00:30:00,OK,LONG,103844.1,103130.8,105984.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,103130.8,11887,2,TDP,TDP_BOT,,LONG,UP,6.879159926811809,9.780806661186391,9.0,0.13537159341076507,538.7285714285712,108400.0,103536.3,False,True
12079,2025-06-15 01:00:00,OK,SHORT,105521.8,105630.9,105194.50000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,105521.8,12080,1,TDP,TDP_TOP,,SHORT,DOWN,1.9106145251396667,9.075911929017478,4.0,0.9209935549279515,152.14999999999833,105619.2,104250.0,False,False
12193,2025-06-16 05:30:00,OK,SHORT,106496.4,106754.6,105721.79999999996,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,106754.6,12200,7,TDP,TDP_TOP,,SHORT,DOWN,7.517854091918674,11.106236118229996,4.0,0.8887835975189478,209.03571428571428,106659.5,104433.0,False,False
12237,2025-06-16 16:30:00,OK,SHORT,107664.2,107876.0,107028.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,107664.2,12238,1,TDP,TDP_TOP,,SHORT,DOWN,8.81832622690409,10.07482651952179,5.0,0.9384838803369147,341.74285714285674,107739.5,104433.0,False,False
12240,2025-06-16 17:15:00,OK,SHORT,107848.7,107936.8,107584.39999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,107936.8,12241,1,TDP,TDP_TOP,,SHORT,DOWN,9.32768019382195,10.438522107813482,4.0,0.9744400603458263,330.1999999999992,107876.0,104490.0,False,False
