timestamp,model,side,entry,sl,tp,meta,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase
2026-01-04 14:00:00+00:00,TDP_REENTRY,SHORT,2.0952,2.1219089285714285,2.0417821428571434,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 01:00:00+00:00,TDP_REENTRY,SHORT,2.1372,2.140523571428571,2.130552857142858,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 01:30:00+00:00,TDP_REENTRY,SHORT,2.1559,2.1685260714285715,2.130647857142857,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 02:00:00+00:00,TDP_REENTRY,SHORT,2.1392,2.1685785714285712,2.080442857142858,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 02:30:00+00:00,TDP_REENTRY,SHORT,2.1432,2.1685871428571426,2.0924257142857154,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 03:00:00+00:00,TDP_REENTRY,SHORT,2.1411,2.1686042857142858,2.086091428571428,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 03:30:00+00:00,TDP_REENTRY,SHORT,2.1419,2.168708214285714,2.088283571428572,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 16:00:00+00:00,TDP_REENTRY,SHORT,2.177,2.186867142857143,2.1572657142857143,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 16:30:00+00:00,TDP_REENTRY,SHORT,2.1932,2.1983914285714286,2.182817142857143,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 17:00:00+00:00,TDP_REENTRY,SHORT,2.1777,2.1985575,2.1359850000000002,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 17:30:00+00:00,TDP_REENTRY,SHORT,2.2059,2.2099696428571427,2.197760714285715,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 18:00:00+00:00,TDP_REENTRY,SHORT,2.2257,2.231985,2.2131299999999996,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 18:30:00+00:00,TDP_REENTRY,SHORT,2.2664,2.2719857142857145,2.255228571428571,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 19:00:00+00:00,TDP_REENTRY,SHORT,2.2705,2.2783339285714286,2.2548321428571434,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 19:30:00+00:00,TDP_REENTRY,SHORT,2.2773,2.2853260714285715,2.2612478571428567,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:00:00+00:00,TDP_REENTRY,SHORT,2.3457,2.353989285714286,2.329121428571428,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 20:30:00+00:00,TDP_REENTRY,SHORT,2.3154,2.3543964285714285,2.2374071428571427,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 21:00:00+00:00,TDP_REENTRY,SHORT,2.3238,2.3545775,2.2622449999999996,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
